ticket_id,customer_id,time_request,time_reply,channel,request,reply,solved,original_request,original_ticket_id
9786-YWNHU_T1,9786-YWNHU,2023-04-03 00:00:00,2023-04-04 15:40:42,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
9786-YWNHU_T1,9786-YWNHU,2023-04-05 15:40:42,2023-04-05 22:49:13,Email,Frage zum Vertrag,Problem gelöst,True,False,9786-YWNHU_T1
9786-YWNHU_T1,9786-YWNHU,2023-04-05 22:49:13,2023-04-05 23:51:16,Chat,Frage zum Vertrag,Ticket geschlossen,True,False,9786-YWNHU_T1
6407-GSJNL_T1,6407-GSJNL,2021-10-20 00:00:00,2021-10-21 15:15:05,Chat,Problem mit Rechnung,Ticket geschlossen,True,True,
6407-GSJNL_T1,6407-GSJNL,2021-10-21 15:15:05,2021-10-22 03:59:29,Email,Problem mit Rechnung,Problem gelöst,True,False,6407-GSJNL_T1
6005-OBZPH_T1,6005-OBZPH,2024-03-23 00:00:00,2024-03-23 07:21:38,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
6005-OBZPH_T2,6005-OBZPH,2024-05-02 00:00:00,2024-05-02 13:08:25,On-site,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
6005-OBZPH_T3,6005-OBZPH,2024-01-21 00:00:00,2024-01-22 08:40:35,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
6005-OBZPH_T3,6005-OBZPH,2024-01-22 08:40:35,2024-01-23 04:41:33,On-site,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,6005-OBZPH_T3
6005-OBZPH_T3,6005-OBZPH,2024-01-24 04:41:33,2024-01-24 11:42:05,Chat,Frage zum Vertrag,Ticket geschlossen,True,False,6005-OBZPH_T3
6005-OBZPH_T4,6005-OBZPH,2024-10-20 00:00:00,2024-10-21 15:30:27,Email,Internet funktioniert nicht,Ticket geschlossen,True,True,
6005-OBZPH_T4,6005-OBZPH,2024-10-22 15:30:27,2024-10-23 03:45:25,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,6005-OBZPH_T4
6005-OBZPH_T5,6005-OBZPH,2023-03-23 00:00:00,2023-03-24 22:15:34,Chat,Problem mit Rechnung,Ticket geschlossen,True,True,
4049-ZPALD_T1,4049-ZPALD,2024-10-16 00:00:00,2024-10-17 18:29:26,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
4049-ZPALD_T1,4049-ZPALD,2024-10-18 18:29:26,2024-10-18 22:47:13,Social Media,Technische Störung,Ticket geschlossen,True,False,4049-ZPALD_T1
4049-ZPALD_T2,4049-ZPALD,2021-09-04 00:00:00,2021-09-04 06:40:10,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
4049-ZPALD_T2,4049-ZPALD,2021-09-04 06:40:10,2021-09-05 18:36:14,Chat,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,4049-ZPALD_T2
7932-WPTDS_T1,7932-WPTDS,2024-12-12 00:00:00,2024-12-12 01:34:01,Social Media,Technische Störung,Problem gelöst,True,True,
7932-WPTDS_T1,7932-WPTDS,2024-12-12 01:34:01,2024-12-13 15:16:24,Social Media,Technische Störung,Ticket geschlossen,True,False,7932-WPTDS_T1
7932-WPTDS_T1,7932-WPTDS,2024-12-14 15:16:24,2024-12-14 21:04:31,On-site,Beschwerde über Kundenservice,Problem gelöst,True,False,7932-WPTDS_T1
3733-UOCWF_T1,3733-UOCWF,2020-09-07 00:00:00,2020-09-07 20:53:07,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
3733-UOCWF_T1,3733-UOCWF,2020-09-07 20:53:07,2020-09-08 05:39:23,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,3733-UOCWF_T1
3733-UOCWF_T2,3733-UOCWF,2023-03-28 00:00:00,2023-03-29 12:04:17,Email,Technische Störung,Ticket geschlossen,True,True,
3733-UOCWF_T3,3733-UOCWF,2020-01-03 00:00:00,2020-01-03 01:09:27,On-site,Internet funktioniert nicht,Ticket geschlossen,True,True,
3733-UOCWF_T3,3733-UOCWF,2020-01-03 01:09:27,2020-01-03 22:15:28,Social Media,Problem mit Rechnung,Ticket geschlossen,True,False,3733-UOCWF_T3
6833-JMZYP_T1,6833-JMZYP,2024-06-28 00:00:00,2024-06-28 06:52:58,Chat,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,True,
6833-JMZYP_T2,6833-JMZYP,2023-10-14 00:00:00,2023-10-15 01:50:51,Email,Problem mit Rechnung,Problem gelöst,True,True,
6833-JMZYP_T3,6833-JMZYP,2024-02-06 00:00:00,2024-02-06 14:37:37,Hotline,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
6833-JMZYP_T3,6833-JMZYP,2024-02-06 14:37:37,2024-02-07 00:48:29,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,False,6833-JMZYP_T3
6833-JMZYP_T3,6833-JMZYP,2024-02-07 00:48:29,2024-02-07 18:29:21,Social Media,Technische Störung,Weitere Informationen benötigt,False,False,6833-JMZYP_T3
6833-JMZYP_T4,6833-JMZYP,2023-10-08 00:00:00,2023-10-08 20:31:10,Chat,Beschwerde über Kundenservice,Ticket geschlossen,True,True,
6833-JMZYP_T4,6833-JMZYP,2023-10-08 20:31:10,2023-10-08 22:18:23,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,6833-JMZYP_T4
6833-JMZYP_T5,6833-JMZYP,2024-06-07 00:00:00,2024-06-08 19:48:29,Social Media,Problem mit Rechnung,Problem gelöst,True,True,
2722-VOJQL_T1,2722-VOJQL,2024-11-19 00:00:00,2024-11-19 09:41:35,Email,Internet funktioniert nicht,Ticket geschlossen,True,True,
2722-VOJQL_T1,2722-VOJQL,2024-11-20 09:41:35,2024-11-20 13:49:04,Email,Technische Störung,Problem gelöst,True,False,2722-VOJQL_T1
1310-QRITU_T1,1310-QRITU,2024-10-15 00:00:00,2024-10-15 07:31:26,On-site,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
1310-QRITU_T2,1310-QRITU,2024-12-31 00:00:00,2024-12-31 17:50:47,Email,Problem mit Rechnung,Problem gelöst,True,True,
1310-QRITU_T2,1310-QRITU,2024-12-31 17:50:47,2024-12-31 21:48:06,Social Media,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,1310-QRITU_T2
1310-QRITU_T3,1310-QRITU,2023-08-24 00:00:00,2023-08-25 13:14:47,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
8961-QDZZJ_T1,8961-QDZZJ,2024-12-28 00:00:00,2024-12-28 07:25:52,Chat,Frage zum Vertrag,Problem gelöst,True,True,
9715-SBVSU_T1,9715-SBVSU,2023-11-03 00:00:00,2023-11-04 08:37:52,Chat,Internet funktioniert nicht,Ticket geschlossen,True,True,
9715-SBVSU_T2,9715-SBVSU,2024-05-28 00:00:00,2024-05-29 12:31:02,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,True,
9715-SBVSU_T3,9715-SBVSU,2023-11-11 00:00:00,2023-11-11 23:49:34,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
9715-SBVSU_T3,9715-SBVSU,2023-11-11 23:49:34,2023-11-11 23:59:40,Hotline,Problem mit Rechnung,Ticket geschlossen,True,False,9715-SBVSU_T3
8490-BXHEO_T1,8490-BXHEO,2024-03-07 00:00:00,2024-03-08 21:10:29,Chat,Problem mit Rechnung,Problem gelöst,True,True,
8490-BXHEO_T1,8490-BXHEO,2024-03-09 21:10:29,2024-03-10 04:12:16,Email,Technische Störung,Weitere Informationen benötigt,False,False,8490-BXHEO_T1
8490-BXHEO_T1,8490-BXHEO,2024-03-11 04:12:16,2024-03-11 20:29:10,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,False,8490-BXHEO_T1
8490-BXHEO_T2,8490-BXHEO,2024-10-10 00:00:00,2024-10-10 04:51:35,On-site,Internet funktioniert nicht,Ticket geschlossen,True,True,
8490-BXHEO_T3,8490-BXHEO,2023-12-25 00:00:00,2023-12-26 06:41:12,On-site,Technische Störung,Problem gelöst,True,True,
8490-BXHEO_T3,8490-BXHEO,2023-12-26 06:41:12,2023-12-26 08:41:45,On-site,Frage zum Vertrag,Ticket geschlossen,True,False,8490-BXHEO_T3
8490-BXHEO_T4,8490-BXHEO,2023-10-29 00:00:00,2023-10-29 20:03:46,Chat,Technische Störung,Weitere Informationen benötigt,False,True,
8490-BXHEO_T5,8490-BXHEO,2024-05-04 00:00:00,2024-05-04 18:50:42,Hotline,Frage zum Vertrag,Problem gelöst,True,True,
7173-TETGO_T1,7173-TETGO,2024-03-01 00:00:00,2024-03-02 04:21:36,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
7173-TETGO_T2,7173-TETGO,2020-06-13 00:00:00,2020-06-14 08:49:47,On-site,Problem mit Rechnung,Ticket geschlossen,True,True,
7929-SKFGK_T1,7929-SKFGK,2022-08-06 00:00:00,2022-08-06 01:09:38,Email,Internet funktioniert nicht,Ticket geschlossen,True,True,
3563-SVYLG_T1,3563-SVYLG,2023-12-24 00:00:00,2023-12-25 10:30:18,On-site,Technische Störung,Weitere Informationen benötigt,False,True,
5228-EXCET_T1,5228-EXCET,2024-09-03 00:00:00,2024-09-04 11:16:20,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
5228-EXCET_T2,5228-EXCET,2024-02-12 00:00:00,2024-02-13 22:16:26,Social Media,Problem mit Rechnung,Problem gelöst,True,True,
5228-EXCET_T2,5228-EXCET,2024-02-13 22:16:26,2024-02-14 07:28:03,Chat,Technische Störung,Weitere Informationen benötigt,False,False,5228-EXCET_T2
5228-EXCET_T2,5228-EXCET,2024-02-15 07:28:03,2024-02-16 00:50:08,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,False,5228-EXCET_T2
5228-EXCET_T3,5228-EXCET,2024-09-27 00:00:00,2024-09-28 05:48:11,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5228-EXCET_T3,5228-EXCET,2024-09-29 05:48:11,2024-09-30 06:46:11,Chat,Frage zum Vertrag,Weitere Informationen benötigt,False,False,5228-EXCET_T3
6435-VWCCY_T1,6435-VWCCY,2019-09-08 00:00:00,2019-09-09 11:30:37,Email,Problem mit Rechnung,Problem gelöst,True,True,
6435-VWCCY_T1,6435-VWCCY,2019-09-09 11:30:37,2019-09-09 16:23:16,On-site,Problem mit Rechnung,Problem gelöst,True,False,6435-VWCCY_T1
6435-VWCCY_T1,6435-VWCCY,2019-09-09 16:23:16,2019-09-09 21:46:56,Chat,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,6435-VWCCY_T1
6435-VWCCY_T2,6435-VWCCY,2021-03-12 00:00:00,2021-03-13 04:20:42,Hotline,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
6435-VWCCY_T2,6435-VWCCY,2021-03-13 04:20:42,2021-03-14 18:26:13,On-site,Technische Störung,Anfrage wird bearbeitet,False,False,6435-VWCCY_T2
6435-VWCCY_T2,6435-VWCCY,2021-03-14 18:26:13,2021-03-14 20:19:15,Email,Beschwerde über Kundenservice,Problem gelöst,True,False,6435-VWCCY_T2
6435-VWCCY_T3,6435-VWCCY,2021-12-06 00:00:00,2021-12-06 06:02:41,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
6435-VWCCY_T3,6435-VWCCY,2021-12-06 06:02:41,2021-12-07 06:51:01,Hotline,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,6435-VWCCY_T3
6435-VWCCY_T3,6435-VWCCY,2021-12-07 06:51:01,2021-12-07 20:57:19,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,6435-VWCCY_T3
6435-VWCCY_T4,6435-VWCCY,2022-12-01 00:00:00,2022-12-02 07:10:43,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
6435-VWCCY_T4,6435-VWCCY,2022-12-03 07:10:43,2022-12-03 14:28:36,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,False,6435-VWCCY_T4
4998-IKFSE_T1,4998-IKFSE,2023-12-08 00:00:00,2023-12-08 17:29:44,Social Media,Internet funktioniert nicht,Problem gelöst,True,True,
4998-IKFSE_T1,4998-IKFSE,2023-12-08 17:29:44,2023-12-09 20:05:20,Hotline,Beschwerde über Kundenservice,Problem gelöst,True,False,4998-IKFSE_T1
8630-QSGXK_T1,8630-QSGXK,2022-10-16 00:00:00,2022-10-16 21:23:52,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
8630-QSGXK_T2,8630-QSGXK,2021-03-14 00:00:00,2021-03-14 19:08:41,Email,Internet funktioniert nicht,Ticket geschlossen,True,True,
8630-QSGXK_T2,8630-QSGXK,2021-03-14 19:08:41,2021-03-14 20:54:52,Email,Internet funktioniert nicht,Ticket geschlossen,True,False,8630-QSGXK_T2
8630-QSGXK_T2,8630-QSGXK,2021-03-14 20:54:52,2021-03-15 08:36:11,Chat,Internet funktioniert nicht,Ticket geschlossen,True,False,8630-QSGXK_T2
8630-QSGXK_T3,8630-QSGXK,2022-10-06 00:00:00,2022-10-07 09:32:21,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
8630-QSGXK_T4,8630-QSGXK,2024-05-04 00:00:00,2024-05-05 23:33:35,Chat,Problem mit Rechnung,Problem gelöst,True,True,
8630-QSGXK_T4,8630-QSGXK,2024-05-06 23:33:35,2024-05-06 23:38:34,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,8630-QSGXK_T4
8630-QSGXK_T5,8630-QSGXK,2024-05-10 00:00:00,2024-05-10 12:59:01,Hotline,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
8630-QSGXK_T5,8630-QSGXK,2024-05-10 12:59:01,2024-05-10 22:47:10,Email,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,8630-QSGXK_T5
2455-USLMV_T1,2455-USLMV,2024-08-12 00:00:00,2024-08-13 22:20:54,Hotline,Technische Störung,Weitere Informationen benötigt,False,True,
2455-USLMV_T1,2455-USLMV,2024-08-14 22:20:54,2024-08-14 23:30:51,Social Media,Problem mit Rechnung,Anfrage wird bearbeitet,False,False,2455-USLMV_T1
2455-USLMV_T2,2455-USLMV,2023-07-18 00:00:00,2023-07-19 04:35:01,On-site,Frage zum Vertrag,Problem gelöst,True,True,
2455-USLMV_T2,2455-USLMV,2023-07-20 04:35:01,2023-07-20 19:53:30,Chat,Frage zum Vertrag,Problem gelöst,True,False,2455-USLMV_T2
2455-USLMV_T2,2455-USLMV,2023-07-21 19:53:30,2023-07-21 22:32:58,Email,Technische Störung,Problem gelöst,True,False,2455-USLMV_T2
7394-FKDNK_T1,7394-FKDNK,2024-09-23 00:00:00,2024-09-24 13:10:53,Hotline,Internet funktioniert nicht,Problem gelöst,True,True,
7394-FKDNK_T1,7394-FKDNK,2024-09-24 13:10:53,2024-09-25 21:31:06,Hotline,Technische Störung,Weitere Informationen benötigt,False,False,7394-FKDNK_T1
7394-FKDNK_T1,7394-FKDNK,2024-09-25 21:31:06,2024-09-26 12:29:12,Email,Technische Störung,Ticket geschlossen,True,False,7394-FKDNK_T1
7394-FKDNK_T2,7394-FKDNK,2024-11-08 00:00:00,2024-11-09 22:44:09,Email,Technische Störung,Problem gelöst,True,True,
7394-FKDNK_T3,7394-FKDNK,2024-04-08 00:00:00,2024-04-09 19:28:03,Social Media,Problem mit Rechnung,Problem gelöst,True,True,
7394-FKDNK_T3,7394-FKDNK,2024-04-09 19:28:03,2024-04-09 23:44:29,On-site,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,7394-FKDNK_T3
7394-FKDNK_T3,7394-FKDNK,2024-04-09 23:44:29,2024-04-10 05:36:01,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,7394-FKDNK_T3
9488-FVZCC_T1,9488-FVZCC,2020-07-10 00:00:00,2020-07-10 21:23:31,Email,Problem mit Rechnung,Problem gelöst,True,True,
9488-FVZCC_T1,9488-FVZCC,2020-07-11 21:23:31,2020-07-11 23:13:39,Email,Beschwerde über Kundenservice,Problem gelöst,True,False,9488-FVZCC_T1
9488-FVZCC_T1,9488-FVZCC,2020-07-11 23:13:39,2020-07-11 23:16:20,Email,Internet funktioniert nicht,Problem gelöst,True,False,9488-FVZCC_T1
6331-LWDTQ_T1,6331-LWDTQ,2024-09-21 00:00:00,2024-09-21 20:48:35,On-site,Technische Störung,Ticket geschlossen,True,True,
6331-LWDTQ_T1,6331-LWDTQ,2024-09-22 20:48:35,2024-09-22 21:51:05,Social Media,Beschwerde über Kundenservice,Ticket geschlossen,True,False,6331-LWDTQ_T1
6331-LWDTQ_T2,6331-LWDTQ,2024-08-07 00:00:00,2024-08-07 16:46:22,Hotline,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
6331-LWDTQ_T2,6331-LWDTQ,2024-08-08 16:46:22,2024-08-08 21:04:31,Hotline,Problem mit Rechnung,Problem gelöst,True,False,6331-LWDTQ_T2
6331-LWDTQ_T2,6331-LWDTQ,2024-08-09 21:04:31,2024-08-10 04:27:59,Email,Frage zum Vertrag,Weitere Informationen benötigt,False,False,6331-LWDTQ_T2
6331-LWDTQ_T3,6331-LWDTQ,2024-07-05 00:00:00,2024-07-05 07:55:28,Email,Technische Störung,Ticket geschlossen,True,True,
5995-WWKKG_T1,5995-WWKKG,2024-08-06 00:00:00,2024-08-06 20:52:37,Email,Problem mit Rechnung,Ticket geschlossen,True,True,
5995-WWKKG_T1,5995-WWKKG,2024-08-06 20:52:37,2024-08-06 23:30:03,Social Media,Beschwerde über Kundenservice,Anfrage wird bearbeitet,False,False,5995-WWKKG_T1
1597-FZREH_T1,1597-FZREH,2024-12-27 00:00:00,2024-12-27 05:38:56,On-site,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
1597-FZREH_T2,1597-FZREH,2024-12-20 00:00:00,2024-12-21 08:36:54,Social Media,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
1597-FZREH_T2,1597-FZREH,2024-12-22 08:36:54,2024-12-23 10:13:16,Hotline,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,False,1597-FZREH_T2
1597-FZREH_T2,1597-FZREH,2024-12-23 10:13:16,2024-12-24 17:55:39,Email,Problem mit Rechnung,Weitere Informationen benötigt,False,False,1597-FZREH_T2
1597-FZREH_T3,1597-FZREH,2024-12-29 00:00:00,2024-12-29 21:11:05,Hotline,Technische Störung,Problem gelöst,True,True,
1597-FZREH_T4,1597-FZREH,2024-12-29 00:00:00,2024-12-30 23:24:34,Email,Beschwerde über Kundenservice,Problem gelöst,True,True,
1597-FZREH_T4,1597-FZREH,2024-12-30 23:24:34,2024-12-30 23:33:55,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,False,1597-FZREH_T4
1597-FZREH_T5,1597-FZREH,2024-12-08 00:00:00,2024-12-09 18:57:32,On-site,Technische Störung,Weitere Informationen benötigt,False,True,
1597-FZREH_T5,1597-FZREH,2024-12-09 18:57:32,2024-12-10 17:04:40,Email,Frage zum Vertrag,Problem gelöst,True,False,1597-FZREH_T5
1597-FZREH_T5,1597-FZREH,2024-12-11 17:04:40,2024-12-12 04:56:52,Hotline,Problem mit Rechnung,Ticket geschlossen,True,False,1597-FZREH_T5
7879-CGSFV_T1,7879-CGSFV,2024-07-07 00:00:00,2024-07-08 01:18:11,Chat,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
7879-CGSFV_T1,7879-CGSFV,2024-07-08 01:18:11,2024-07-08 07:23:43,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,False,7879-CGSFV_T1
7879-CGSFV_T2,7879-CGSFV,2023-05-14 00:00:00,2023-05-14 02:25:17,On-site,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
7879-CGSFV_T3,7879-CGSFV,2023-10-23 00:00:00,2023-10-23 23:18:09,Hotline,Technische Störung,Ticket geschlossen,True,True,
7879-CGSFV_T4,7879-CGSFV,2021-12-05 00:00:00,2021-12-05 03:32:07,Social Media,Technische Störung,Weitere Informationen benötigt,False,True,
9921-EZKBY_T1,9921-EZKBY,2022-11-08 00:00:00,2022-11-09 03:21:28,Email,Problem mit Rechnung,Anfrage wird bearbeitet,False,True,
9921-EZKBY_T1,9921-EZKBY,2022-11-09 03:21:28,2022-11-09 23:38:27,On-site,Technische Störung,Problem gelöst,True,False,9921-EZKBY_T1
9921-EZKBY_T2,9921-EZKBY,2024-06-17 00:00:00,2024-06-18 00:14:11,On-site,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
7432-FFVAR_T1,7432-FFVAR,2023-03-17 00:00:00,2023-03-17 04:44:54,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
7432-FFVAR_T2,7432-FFVAR,2024-06-04 00:00:00,2024-06-04 09:39:45,Hotline,Technische Störung,Weitere Informationen benötigt,False,True,
7432-FFVAR_T2,7432-FFVAR,2024-06-04 09:39:45,2024-06-04 19:43:52,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,False,7432-FFVAR_T2
7432-FFVAR_T3,7432-FFVAR,2024-08-05 00:00:00,2024-08-05 08:26:33,Chat,Problem mit Rechnung,Ticket geschlossen,True,True,
7432-FFVAR_T3,7432-FFVAR,2024-08-05 08:26:33,2024-08-06 06:47:09,On-site,Problem mit Rechnung,Weitere Informationen benötigt,False,False,7432-FFVAR_T3
7432-FFVAR_T3,7432-FFVAR,2024-08-07 06:47:09,2024-08-08 09:37:28,Hotline,Technische Störung,Anfrage wird bearbeitet,False,False,7432-FFVAR_T3
7246-ZGQDF_T1,7246-ZGQDF,2024-12-28 00:00:00,2024-12-28 03:30:58,On-site,Technische Störung,Problem gelöst,True,True,
7246-ZGQDF_T1,7246-ZGQDF,2024-12-28 03:30:58,2024-12-28 17:35:15,On-site,Internet funktioniert nicht,Ticket geschlossen,True,False,7246-ZGQDF_T1
7246-ZGQDF_T1,7246-ZGQDF,2024-12-28 17:35:15,2024-12-28 21:01:51,On-site,Frage zum Vertrag,Ticket geschlossen,True,False,7246-ZGQDF_T1
7000-WCEVQ_T1,7000-WCEVQ,2024-12-24 00:00:00,2024-12-25 05:53:34,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
7000-WCEVQ_T1,7000-WCEVQ,2024-12-25 05:53:34,2024-12-26 01:15:18,Hotline,Technische Störung,Problem gelöst,True,False,7000-WCEVQ_T1
7000-WCEVQ_T2,7000-WCEVQ,2024-07-28 00:00:00,2024-07-29 07:34:11,Social Media,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
0727-IWKVK_T1,0727-IWKVK,2024-06-05 00:00:00,2024-06-05 20:47:42,Social Media,Problem mit Rechnung,Weitere Informationen benötigt,False,True,
0727-IWKVK_T1,0727-IWKVK,2024-06-06 20:47:42,2024-06-07 07:48:30,On-site,Beschwerde über Kundenservice,Ticket geschlossen,True,False,0727-IWKVK_T1
0727-IWKVK_T1,0727-IWKVK,2024-06-07 07:48:30,2024-06-08 21:45:17,Social Media,Problem mit Rechnung,Ticket geschlossen,True,False,0727-IWKVK_T1
5959-BELXA_T1,5959-BELXA,2024-01-12 00:00:00,2024-01-12 13:37:16,Social Media,Technische Störung,Problem gelöst,True,True,
5959-BELXA_T1,5959-BELXA,2024-01-13 13:37:16,2024-01-13 16:21:06,Chat,Problem mit Rechnung,Weitere Informationen benötigt,False,False,5959-BELXA_T1
5959-BELXA_T2,5959-BELXA,2022-07-20 00:00:00,2022-07-21 09:34:16,Hotline,Frage zum Vertrag,Weitere Informationen benötigt,False,True,
5959-BELXA_T2,5959-BELXA,2022-07-22 09:34:16,2022-07-23 18:29:36,On-site,Internet funktioniert nicht,Problem gelöst,True,False,5959-BELXA_T2
5959-BELXA_T2,5959-BELXA,2022-07-23 18:29:36,2022-07-23 22:27:04,Hotline,Beschwerde über Kundenservice,Problem gelöst,True,False,5959-BELXA_T2
5959-BELXA_T3,5959-BELXA,2023-07-29 00:00:00,2023-07-29 12:36:26,On-site,Technische Störung,Anfrage wird bearbeitet,False,True,
5959-BELXA_T3,5959-BELXA,2023-07-29 12:36:26,2023-07-29 17:14:19,Social Media,Technische Störung,Problem gelöst,True,False,5959-BELXA_T3
5959-BELXA_T4,5959-BELXA,2024-03-28 00:00:00,2024-03-29 08:25:04,On-site,Frage zum Vertrag,Ticket geschlossen,True,True,
5959-BELXA_T4,5959-BELXA,2024-03-29 08:25:04,2024-03-30 15:36:08,Social Media,Technische Störung,Problem gelöst,True,False,5959-BELXA_T4
5959-BELXA_T5,5959-BELXA,2024-06-09 00:00:00,2024-06-09 03:37:04,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
5959-BELXA_T5,5959-BELXA,2024-06-09 03:37:04,2024-06-09 16:06:47,On-site,Frage zum Vertrag,Ticket geschlossen,True,False,5959-BELXA_T5
5959-BELXA_T5,5959-BELXA,2024-06-09 16:06:47,2024-06-10 06:12:13,Social Media,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,5959-BELXA_T5
4456-RHSNB_T1,4456-RHSNB,2024-04-09 00:00:00,2024-04-10 05:57:56,Email,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
4456-RHSNB_T1,4456-RHSNB,2024-04-11 05:57:56,2024-04-11 14:58:42,Chat,Problem mit Rechnung,Problem gelöst,True,False,4456-RHSNB_T1
4456-RHSNB_T1,4456-RHSNB,2024-04-12 14:58:42,2024-04-12 22:51:59,Chat,Technische Störung,Problem gelöst,True,False,4456-RHSNB_T1
3512-IZIKN_T1,3512-IZIKN,2021-06-20 00:00:00,2021-06-20 14:48:33,Chat,Frage zum Vertrag,Problem gelöst,True,True,
3512-IZIKN_T1,3512-IZIKN,2021-06-20 14:48:33,2021-06-21 07:01:48,On-site,Internet funktioniert nicht,Weitere Informationen benötigt,False,False,3512-IZIKN_T1
3512-IZIKN_T2,3512-IZIKN,2021-10-09 00:00:00,2021-10-10 04:46:00,Chat,Internet funktioniert nicht,Anfrage wird bearbeitet,False,True,
7109-MFBYV_T1,7109-MFBYV,2023-06-14 00:00:00,2023-06-15 03:07:08,Hotline,Technische Störung,Ticket geschlossen,True,True,
1832-PEUTS_T1,1832-PEUTS,2023-02-10 00:00:00,2023-02-11 06:37:11,On-site,Problem mit Rechnung,Problem gelöst,True,True,
1832-PEUTS_T1,1832-PEUTS,2023-02-12 06:37:11,2023-02-12 17:16:08,Social Media,Technische Störung,Problem gelöst,True,False,1832-PEUTS_T1
1832-PEUTS_T1,1832-PEUTS,2023-02-13 17:16:08,2023-02-14 17:53:20,Email,Technische Störung,Weitere Informationen benötigt,False,False,1832-PEUTS_T1
1832-PEUTS_T2,1832-PEUTS,2023-09-22 00:00:00,2023-09-22 06:15:05,Chat,Technische Störung,Anfrage wird bearbeitet,False,True,
1832-PEUTS_T3,1832-PEUTS,2024-07-07 00:00:00,2024-07-07 09:30:19,Social Media,Frage zum Vertrag,Problem gelöst,True,True,
8660-BUETV_T1,8660-BUETV,2024-10-26 00:00:00,2024-10-27 08:17:23,Email,Beschwerde über Kundenservice,Weitere Informationen benötigt,False,True,
8660-BUETV_T1,8660-BUETV,2024-10-27 08:17:23,2024-10-27 22:33:47,Email,Problem mit Rechnung,Ticket geschlossen,True,False,8660-BUETV_T1
8660-BUETV_T2,8660-BUETV,2024-11-17 00:00:00,2024-11-17 21:52:22,On-site,Frage zum Vertrag,Anfrage wird bearbeitet,False,True,
8660-BUETV_T2,8660-BUETV,2024-11-18 21:52:22,2024-11-18 23:53:43,Chat,Frage zum Vertrag,Anfrage wird bearbeitet,False,False,8660-BUETV_T2
8660-BUETV_T3,8660-BUETV,2024-12-20 00:00:00,2024-12-21 16:47:58,Social Media,Internet funktioniert nicht,Problem gelöst,True,True,
