country_DE;country_ES;country_FR;country_IT;customer_segment_Premium;customer_segment_Standard;acquisition_channel_Organic;acquisition_channel_Paid Ads;acquisition_channel_Referral;recency_days;frequency;monetary_total;avg_order_value;recent_30d_spend;prev_30d_spend;spend_trend;tenure_days;future_revenue_90d
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0;66.26
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;36.0;1.0;31.96;31.96;0.0;31.96;-31.96;338.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;82.0;1.0;20.64;20.64;0.0;0.0;0.0;699.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;65.0;1.0;37.6;37.6;0.0;0.0;0.0;370.0;126.4
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;5.0;533.89;106.77799999999999;98.87;299.15999999999997;-200.28999999999996;598.0;97.07
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0;32.019999999999996
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;3.0;189.98;63.32666666666666;81.92;21.54;60.38;557.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;564.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;22.0;1.0;39.97;39.97;39.97;0.0;39.97;548.0;50.45
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;261.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;313.0;42.48
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;37.31
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;64.0;2.0;64.25;32.125;0.0;0.0;0.0;426.0;15.14
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;48.0;1.0;18.89;18.89;0.0;18.89;-18.89;524.0;24.53
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;694.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;194.43;38.886;41.19;0.0;41.19;725.0;12.49
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;457.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;44.0;1.0;147.94;147.94;0.0;147.94;-147.94;54.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;32.0;1.0;12.82;12.82;0.0;12.82;-12.82;348.0;162.48000000000002
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;21.45
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;30.0;3.0;192.5;64.16666666666667;0.0;49.39;-49.39;656.0;23.26
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;62.0;3.0;138.5;46.166666666666664;0.0;0.0;0.0;662.0;78.07
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;3.0;115.50999999999999;38.50333333333333;0.0;32.76;-32.76;121.0;24.01
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;60.0;1.0;13.63;13.63;0.0;0.0;0.0;652.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;6.0;138.3;23.05;22.79;13.98;8.809999999999999;693.0;36.76
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;2.0;83.43;41.715;0.0;0.0;0.0;435.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;47.24
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;227.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;658.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;90.0;1.0;30.72;30.72;0.0;0.0;0.0;119.0;346.73
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;25.0;2.0;119.21000000000001;59.605000000000004;78.92;0.0;78.92;114.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;44.0;1.0;44.27;44.27;0.0;44.27;-44.27;145.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;124.21
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;555.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;65.21
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;48.0;2.0;139.1;69.55;0.0;96.91;-96.91;496.0;267.09000000000003
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;101.0;2.0;135.57999999999998;67.78999999999999;0.0;0.0;0.0;144.0;121.33
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;1.0;9.63;9.63;9.63;0.0;9.63;307.0;71.99
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;161.0;16.14
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;272.0;72.76
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;74.0;1.0;12.28;12.28;0.0;0.0;0.0;261.0;133.72
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;69.0;2.0;109.24000000000001;54.620000000000005;0.0;0.0;0.0;280.0;80.3
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;2.0;76.49000000000001;38.245000000000005;36.65;0.0;36.65;161.0;118.90999999999998
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;134.0;1.0;29.1;29.1;0.0;0.0;0.0;190.0;78.91
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;103.0;3.0;213.26999999999998;71.08999999999999;0.0;0.0;0.0;632.0;168.09
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;31.0;1.0;15.96;15.96;0.0;15.96;-15.96;127.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;339.0;65.86
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;47.0;1.0;20.54;20.54;0.0;20.54;-20.54;494.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;355.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;50.0;1.0;59.94;59.94;0.0;59.94;-59.94;104.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;121.0;18.1
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;28.0;4.0;254.85;63.7125;57.69;70.76;-13.070000000000007;392.0;113.78999999999999
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;126.0;1.0;21.3;21.3;0.0;0.0;0.0;157.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;1.0;28.42;28.42;28.42;0.0;28.42;449.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;229.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.0;1.0;16.46;16.46;16.46;0.0;16.46;263.0;71.81
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;2.0;91.03999999999999;45.519999999999996;10.57;0.0;10.57;548.0;33.39
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;4.0;216.46;54.115;48.709999999999994;0.0;48.709999999999994;536.0;28.57
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;39.0;4.0;156.97;39.2425;0.0;66.74000000000001;-66.74000000000001;686.0;80.09
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;628.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;88.0;1.0;26.32;26.32;0.0;0.0;0.0;414.0;25.9
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;111.14;111.14;111.14;0.0;111.14;381.0;80.64
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;24.0;2.0;72.29;36.145;36.2;0.0;36.2;610.0;22.46
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;426.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;289.0;98.07
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;166.0;1.0;28.68;28.68;0.0;0.0;0.0;560.0;81.97
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;4.0;145.01;36.2525;0.0;89.89;-89.89;483.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;462.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;70.0;2.0;73.16;36.58;0.0;0.0;0.0;361.0;32.32
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;3.0;212.70999999999998;70.90333333333332;36.94;0.0;36.94;463.0;86.58
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;192.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;59.0;1.0;35.1;35.1;0.0;35.1;-35.1;491.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;84.0;4.0;127.51;31.8775;0.0;0.0;0.0;413.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;147.0;1.0;18.36;18.36;0.0;0.0;0.0;453.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;169.0;1.0;79.53;79.53;0.0;0.0;0.0;597.0;52.33
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;29.0;3.0;161.48000000000002;53.826666666666675;81.56;0.0;81.56;229.0;359.1
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;558.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;18.0;4.0;171.55;42.8875;58.88;0.0;58.88;513.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;151.0;103.47
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;23.87
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;32.0;3.0;293.78999999999996;97.92999999999999;0.0;293.78999999999996;-293.78999999999996;240.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;363.06
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;75.0;1.0;49.06;49.06;0.0;0.0;0.0;106.0;80.54
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;379.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;166.0;1.0;49.23;49.23;0.0;0.0;0.0;167.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;45.0;4.0;110.62;27.655;0.0;69.5;-69.5;490.0;15.78
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;394.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;115.0;2.0;93.30000000000001;46.650000000000006;0.0;0.0;0.0;339.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;21.52
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;28.0;1.0;19.86;19.86;19.86;0.0;19.86;373.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;3.0;75.91999999999999;25.30666666666666;17.04;0.0;17.04;253.0;18.32
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;583.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;123.0;1.0;12.95;12.95;0.0;0.0;0.0;142.0;449.32
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;79.0;2.0;74.25999999999999;37.129999999999995;0.0;0.0;0.0;326.0;16.49
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;24.0;1.0;74.18;74.18;74.18;0.0;74.18;341.0;102.55
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;71.0;1.0;28.89;28.89;0.0;0.0;0.0;170.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;171.0;1.0;42.41;42.41;0.0;0.0;0.0;268.0;43.43
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;678.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;15.0;6.0;239.76999999999998;39.961666666666666;64.97999999999999;0.0;64.97999999999999;520.0;59.17
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;39.0;4.0;473.2;118.3;0.0;194.66;-194.66;601.0;83.86
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;39.0;3.0;231.48000000000002;77.16000000000001;0.0;115.55;-115.55;193.0;165.04
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;127.0;2.0;40.8;20.4;0.0;0.0;0.0;705.0;18.11
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;3.0;88.17;29.39;16.2;71.97;-55.769999999999996;583.0;75.08
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;45.0;4.0;139.14;34.785;0.0;14.76;-14.76;294.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;223.0;40.35
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;363.0;112.58999999999999
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;51.8
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;42.0;1.0;42.23;42.23;0.0;42.23;-42.23;59.0;28.17
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;32.0;1.0;19.43;19.43;0.0;19.43;-19.43;634.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;1.0;27.87;27.87;27.87;0.0;27.87;34.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;54.0;2.0;214.59;107.295;0.0;112.03;-112.03;281.0;97.82
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;4.0;187.0;46.75;102.13000000000001;49.97;52.16000000000001;265.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;661.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;147.0;1.0;33.76;33.76;0.0;0.0;0.0;276.0;38.8
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;3.0;81.96;27.319999999999997;23.2;58.76;-35.56;200.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;143.0;1.0;52.92;52.92;0.0;0.0;0.0;306.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;78.0;4.0;126.07;31.5175;0.0;0.0;0.0;669.0;48.519999999999996
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;170.0;1.0;44.74;44.74;0.0;0.0;0.0;348.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.0;1.0;56.88;56.88;56.88;0.0;56.88;46.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;202.0;18.93
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;27.0;1.0;25.86;25.86;25.86;0.0;25.86;630.0;61.050000000000004
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;1.0;16.44;16.44;16.44;0.0;16.44;29.0;115.46000000000001
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;41.0;5.0;199.1;39.82;0.0;59.72;-59.72;607.0;72.58
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;2.0;47.33;23.665;33.88;13.45;20.430000000000003;145.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;35.0;2.0;60.059999999999995;30.029999999999998;0.0;33.98;-33.98;433.0;41.31
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;297.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;405.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;3.0;221.35999999999999;73.78666666666666;64.16;157.2;-93.03999999999999;158.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;79.08
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;149.0;73.53999999999999
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;19.0;1.0;51.91;51.91;51.91;0.0;51.91;39.0;0.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;38.0;4.0;401.67999999999995;100.41999999999999;0.0;287.56;-287.56;665.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;3.0;78.6;26.2;39.04;9.74;29.299999999999997;545.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;56.0;1.0;38.05;38.05;0.0;38.05;-38.05;203.0;88.51
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;2.0;108.67;54.335;74.28;0.0;74.28;299.0;9.45
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;157.0;1.0;48.73;48.73;0.0;0.0;0.0;694.0;322.87
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;49.0;2.0;93.94;46.97;0.0;20.9;-20.9;661.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175.0;1.0;31.26;31.26;0.0;0.0;0.0;350.0;137.62
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;21.0;3.0;125.28;41.76;52.4;72.88;-20.479999999999997;280.0;40.77
0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;85.0;1.0;860.79;860.79;0.0;0.0;0.0;608.0;595.22
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;44.0;2.0;147.01;73.505;0.0;61.27;-61.27;605.0;45.19
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;62.0;3.0;103.22;34.406666666666666;0.0;0.0;0.0;636.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;318.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;4.0;257.62;64.405;218.7;0.0;218.7;725.0;112.69999999999999
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;312.0;95.98
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;108.0;1.0;24.05;24.05;0.0;0.0;0.0;383.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;62.0;2.0;49.629999999999995;24.814999999999998;0.0;0.0;0.0;390.0;95.93
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;234.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;348.0;114.2
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162.0;1.0;29.19;29.19;0.0;0.0;0.0;199.0;39.94
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;43.0;1.0;53.34;53.34;0.0;53.34;-53.34;172.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;33.14;33.14;33.14;0.0;33.14;58.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;69.0;2.0;31.49;15.745;0.0;0.0;0.0;352.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;123.41999999999999;61.709999999999994;123.41999999999999;0.0;123.41999999999999;371.0;81.92
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;558.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;95.0;2.0;74.83000000000001;37.415000000000006;0.0;0.0;0.0;292.0;39.49
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;629.0;46.29
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;36.0;1.0;77.69;77.69;0.0;77.69;-77.69;50.0;91.39
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;113.0;53.89
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;133.04;66.52;77.07;0.0;77.07;643.0;28.36
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;76.13;76.13;76.13;0.0;76.13;156.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;645.0;140.01
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;2.0;156.57;78.285;112.74;43.83;68.91;203.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;45.0;1.0;202.49;202.49;0.0;202.49;-202.49;666.0;27.22
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;374.0;112.74000000000001
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;28.0;2.0;92.77;46.385;42.97;0.0;42.97;250.0;245.87
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;81.0;1.0;22.28;22.28;0.0;0.0;0.0;198.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;2.0;114.46000000000001;57.230000000000004;58.2;0.0;58.2;424.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;108.13
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;164.0;0.0
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;93.0;2.0;432.32;216.16;0.0;0.0;0.0;578.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;1.0;47.32;47.32;47.32;0.0;47.32;240.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;138.0;2.0;76.46;38.23;0.0;0.0;0.0;196.0;180.28
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;54.0;4.0;144.25;36.0625;0.0;59.78;-59.78;487.0;33.64
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;61.53999999999999;30.769999999999996;39.8;0.0;39.8;191.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;54.0;1.0;39.47;39.47;0.0;39.47;-39.47;74.0;21.91
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;133.0;49.06
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;44.0;2.0;72.38;36.19;0.0;45.04;-45.04;173.0;50.120000000000005
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.0;1.0;21.7;21.7;0.0;0.0;0.0;267.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;48.0;1.0;47.77;47.77;0.0;47.77;-47.77;533.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;39.0;2.0;119.13000000000001;59.565000000000005;0.0;73.43;-73.43;149.0;0.0
