customer_id,transaction_date,amount
C0724,2024-07-17,44.46
C0724,2024-11-25,55.97
C0724,2025-01-29,77.07
C0724,2025-03-27,28.36
C0725,2025-01-27,76.13
C0726,2024-01-29,13.61
C0726,2024-03-14,11.97
C0726,2024-04-20,16.91
C0726,2025-03-29,44.71
C0726,2025-04-02,66.88
C0726,2025-04-12,28.42
C0727,2024-12-04,43.83
C0727,2025-01-16,112.74
C0728,2024-01-28,137.46
C0728,2024-02-17,144.85
C0728,2024-03-06,107.15
C0728,2024-06-23,41.99
C0728,2024-07-16,26.45
C0728,2024-12-17,202.49
C0728,2025-03-07,27.22
C0729,2025-02-08,78.67
C0729,2025-02-24,34.07
C0730,2024-05-28,27.2
C0730,2024-08-12,49.8
C0730,2025-01-03,42.97
C0730,2025-04-30,245.87
C0730,2025-05-10,59.03
C0730,2025-05-24,42.83
C0731,2024-11-11,22.28
C0731,2025-05-07,61.48
C0732,2023-12-19,57.53
C0732,2024-02-12,80.03
C0732,2024-05-27,43.19
C0732,2024-10-28,56.26
C0732,2025-01-14,58.2
C0732,2025-05-22,36.87
C0733,2025-02-16,108.13
C0735,2024-02-29,111.63
C0735,2024-10-22,276.19
C0735,2024-10-30,156.13
C0736,2024-06-14,31.52
C0736,2025-01-21,47.32
C0737,2024-08-06,23.59
C0737,2024-09-15,52.87
C0737,2025-02-06,73.78
C0737,2025-03-03,21.96
C0737,2025-03-19,35.99
C0737,2025-04-06,48.55
C0737,2025-05-25,98.38
C0738,2023-12-22,85.57
C0738,2024-01-05,36.7
C0738,2024-02-18,32.15
C0738,2024-06-21,27.12
C0738,2024-08-30,29.44
C0738,2024-10-27,42.02
C0738,2024-11-05,13.01
C0738,2024-12-08,59.78
C0738,2025-02-16,33.64
C0739,2024-11-24,21.74
C0739,2025-01-28,39.8
C0740,2024-12-08,39.47
C0740,2025-04-29,21.91
C0741,2025-04-12,49.06
C0742,2024-09-06,27.34
C0742,2024-12-18,45.04
C0742,2025-02-02,30.23
C0742,2025-02-15,19.89
C0743,2024-09-06,21.7
C0743,2025-05-05,50.61
C0744,2024-05-08,18.89
C0744,2024-12-14,47.77
C0745,2024-09-06,45.7
C0745,2024-12-23,73.43
C0746,2024-03-10,20.05
C0746,2024-03-30,302.77
C0746,2024-04-06,31.45
C0746,2024-06-15,19.88
C0746,2024-10-23,28.18
C0746,2025-01-14,19.87
C0746,2025-02-06,25.27
C0746,2025-02-08,25.2
C0746,2025-05-07,40.76
C0747,2024-06-03,59.72
C0747,2024-11-20,17.16
C0747,2024-12-13,53.68
C0747,2024-12-13,80.7
C0747,2025-03-10,92.99
C0747,2025-03-31,50.35
C0748,2024-01-20,32.87
C0748,2024-02-18,33.76
C0748,2024-03-07,36.82
C0748,2024-03-30,40.37
C0748,2024-05-06,26.52
C0748,2024-09-20,20.86
C0748,2024-10-08,8.81
C0748,2024-10-27,23.05
C0749,2024-01-09,25.17
C0749,2024-02-01,22.43
C0749,2024-03-21,57.42
C0749,2024-04-02,23.66
C0749,2024-07-01,30.95
C0749,2024-08-27,118.39
C0749,2024-10-05,31.34
C0749,2024-10-10,19.91
C0749,2025-01-17,43.68
C0749,2025-01-31,30.47
C0749,2025-02-25,37.1
C0749,2025-03-21,15.16
C0749,2025-04-01,57.35
C0749,2025-04-09,9.01
C0749,2025-05-08,68.12
C0749,2025-05-13,48.6
C0750,2024-07-12,23.4
C0750,2024-09-27,21.83
C0750,2024-11-04,36.39
C0750,2025-04-23,52.96
C0751,2025-03-22,16.86
C0751,2025-04-25,67.56
C0751,2025-05-11,26.91
C0751,2025-05-26,128.93
C0752,2024-04-22,101.54
C0752,2025-01-03,23.0
C0754,2025-05-30,374.11
C0755,2024-10-27,34.24
C0755,2025-01-05,33.15
C0756,2024-03-13,51.0
C0756,2024-06-05,12.48
C0756,2024-07-07,11.48
C0756,2024-08-11,55.21
C0756,2024-08-28,52.99
C0756,2024-10-13,45.71
C0756,2024-11-03,35.26
C0756,2024-11-18,36.66
C0756,2025-05-01,29.63
C0757,2024-08-11,52.08
C0758,2024-08-24,33.7
C0758,2024-11-13,9.62
C0758,2025-03-11,37.54
C0759,2024-04-11,36.48
C0759,2024-05-03,21.24
C0759,2024-08-12,17.9
C0759,2024-08-31,67.5
C0759,2024-10-28,37.85
C0759,2025-03-21,43.87
C0759,2025-04-13,30.3
C0760,2024-10-12,20.97
C0760,2024-10-13,125.96
C0760,2024-12-26,35.45
C0760,2025-01-13,30.99
C0760,2025-02-16,10.88
C0760,2025-03-22,37.98
C0761,2023-12-09,64.99
C0761,2024-03-14,28.98
C0761,2024-06-27,27.76
C0761,2024-07-29,30.26
C0761,2024-08-27,37.81
C0761,2024-09-22,72.57
C0761,2024-09-24,64.38
C0761,2024-10-23,15.55
C0762,2025-01-12,56.61
C0762,2025-02-23,95.53
C0763,2025-03-21,31.73
C0764,2025-05-21,15.16
C0765,2023-12-14,32.03
C0765,2024-02-19,27.42
C0765,2024-02-28,62.91
C0765,2024-04-21,44.41
C0765,2024-08-04,12.69
C0765,2024-10-18,20.4
C0765,2024-12-13,87.6
C0765,2025-02-10,27.58
C0766,2024-11-30,29.34
C0766,2025-02-04,16.6
C0766,2025-05-11,37.31
C0767,2024-12-18,26.0
C0767,2025-03-07,13.21
C0767,2025-05-04,23.22
C0769,2024-03-04,53.95
C0769,2024-06-21,11.7
C0769,2024-07-17,61.27
C0769,2025-02-25,84.23
C0769,2025-05-26,42.35
C0771,2024-08-10,24.59
C0771,2024-09-20,45.17
C0771,2024-12-31,19.46
C0771,2025-01-12,28.09
C0771,2025-02-08,30.37
C0771,2025-02-12,50.08
C0771,2025-04-12,23.66
C0771,2025-05-09,27.37
C0772,2025-05-24,40.92
C0774,2025-04-23,62.32
C0776,2025-04-24,52.68
C0777,2024-04-27,31.27
C0777,2024-11-22,38.32
C0777,2024-12-31,39.43
C0777,2025-04-11,16.56
C0777,2025-05-13,32.4
C0777,2025-05-13,31.49
C0777,2025-05-26,42.71
C0778,2024-01-11,80.57
C0778,2024-03-04,109.78
C0778,2024-05-02,89.16
C0778,2024-05-30,259.55
C0778,2024-07-11,64.29
C0778,2024-12-28,77.04
C0778,2025-01-19,181.94
C0778,2025-05-05,43.15
C0779,2024-03-08,19.9
C0779,2024-05-31,31.82
C0779,2025-01-16,42.69
C0779,2025-03-01,82.52
C0779,2025-03-21,19.97
C0779,2025-03-21,46.01
C0779,2025-03-30,19.84
C0780,2024-12-27,75.72
C0780,2025-01-21,217.87
C0780,2025-01-31,56.19
C0780,2025-02-15,55.11
C0780,2025-03-16,33.96
C0780,2025-04-27,43.09
C0780,2025-04-28,97.24
C0780,2025-05-01,96.42
C0781,2024-11-06,16.27
C0781,2025-01-21,38.26
C0782,2024-07-27,25.44
C0782,2024-10-27,41.85
C0782,2025-02-06,96.84
C0783,2024-01-27,34.51
C0783,2024-07-05,31.76
C0784,2024-03-31,35.41
C0784,2024-09-14,18.85
C0784,2025-01-09,15.03
C0784,2025-02-18,43.01
C0785,2024-10-02,37.18
C0785,2024-12-08,30.1
C0785,2025-02-15,16.15
C0787,2024-03-29,15.37
C0787,2024-05-22,20.75
C0787,2025-01-16,11.63
C0788,2024-12-17,11.41
C0789,2024-06-24,41.58
C0789,2024-07-15,32.36
C0789,2024-07-28,26.9
C0789,2024-10-05,29.36
C0789,2024-11-12,109.94
C0789,2024-12-24,246.28
C0789,2025-02-16,48.71
C0789,2025-02-19,54.7
C0790,2024-06-16,19.55
C0790,2024-07-21,53.09
C0790,2024-09-26,46.46
C0790,2025-01-04,27.91
C0790,2025-01-29,310.94
C0790,2025-03-02,46.38
C0791,2024-03-10,45.23
C0791,2024-07-27,25.84
C0791,2024-10-15,33.61
C0791,2025-05-27,60.08
C0792,2024-03-01,45.79
C0792,2024-05-11,207.47
C0792,2024-05-21,59.88
C0792,2024-07-03,92.49
C0792,2025-03-04,36.32
C0792,2025-03-17,41.21
C0792,2025-05-10,113.32
C0793,2025-02-10,30.54
C0795,2023-12-30,24.16
C0795,2024-08-03,30.74
C0795,2025-01-02,25.04
C0796,2024-01-14,45.6
C0796,2024-01-19,69.49
C0796,2024-03-04,168.54
C0796,2024-07-08,43.8
C0796,2024-08-25,35.48
C0796,2024-09-28,58.73
C0796,2024-12-08,77.4
C0796,2025-03-11,93.48
C0796,2025-03-18,72.32
C0796,2025-04-18,136.78
C0796,2025-04-29,56.49
C0797,2025-03-09,22.34
C0797,2025-03-21,12.66
C0797,2025-04-22,41.75
C0798,2024-02-29,27.46
C0798,2024-12-18,57.78
C0798,2025-04-21,12.57
C0799,2024-02-02,96.97
C0799,2024-02-28,92.32
C0799,2024-06-20,111.78
C0799,2024-08-08,129.83
C0799,2024-08-10,182.27
C0799,2024-10-28,26.09
C0799,2024-12-17,69.4
C0799,2025-04-26,87.29
C0799,2025-05-16,71.42
C0800,2024-05-11,70.75
C0800,2024-07-01,41.45
C0800,2024-08-23,105.36
C0800,2024-12-08,176.37
C0800,2025-02-06,214.07
C0800,2025-03-18,62.38
C0800,2025-03-23,140.66
C0801,2023-12-11,58.79
C0801,2024-01-02,44.31
C0801,2024-01-15,19.34
C0801,2024-02-06,49.47
C0801,2024-06-10,30.98
C0801,2024-08-20,25.63
C0802,2023-12-13,18.65
C0802,2023-12-17,26.92
C0802,2024-04-05,27.32
C0802,2024-07-01,42.09
C0802,2024-08-07,49.37
C0802,2024-08-28,30.33
C0802,2024-10-17,52.93
C0802,2024-11-16,16.3
C0802,2024-11-16,29.93
C0802,2025-03-03,43.46
C0802,2025-03-05,21.85
C0803,2024-04-10,58.47
C0803,2024-08-28,36.77
C0803,2024-11-03,29.76
C0803,2024-11-13,45.86
C0803,2024-11-19,45.18
C0803,2024-12-04,68.09
C0803,2025-01-09,81.59
C0804,2025-05-17,14.31
C0805,2024-11-18,23.75
C0806,2024-12-29,33.96
C0806,2025-02-06,32.81
C0807,2024-05-30,43.39
C0807,2024-06-01,39.44
C0807,2024-06-11,34.68
C0807,2024-11-12,106.98
C0807,2024-12-19,64.27
C0807,2025-04-19,49.66
C0808,2024-01-14,20.63
C0808,2024-06-25,48.16
C0808,2025-01-02,28.64
C0809,2023-12-21,45.43
C0809,2024-02-08,15.48
C0809,2025-04-24,31.68
C0811,2023-12-16,129.58
C0811,2024-01-11,90.58
C0811,2024-03-10,106.59
C0811,2024-03-30,41.62
C0811,2024-05-27,40.46
C0811,2024-06-10,77.55
C0811,2024-06-23,25.2
C0811,2024-08-20,64.12
C0811,2024-11-13,41.53
C0811,2024-11-19,96.79
C0811,2025-05-11,25.47
C0813,2024-07-27,47.74
C0813,2025-01-29,54.24
C0813,2025-03-05,38.34
C0813,2025-05-04,24.49
C0814,2024-01-09,59.68
C0814,2024-02-24,21.51
C0814,2024-06-13,13.73
C0814,2024-08-18,54.04
C0814,2024-08-20,31.71
C0814,2024-09-03,114.19
C0814,2024-10-18,70.87
C0814,2024-12-31,30.3
C0815,2024-09-28,44.97
C0815,2024-09-30,38.59
C0815,2024-12-23,15.83
C0815,2025-03-12,26.69
C0816,2025-03-01,56.85
C0817,2024-02-19,34.11
C0817,2025-02-21,23.41
C0817,2025-04-15,18.57
C0818,2023-12-20,81.57
C0818,2024-01-29,71.88
C0818,2024-03-03,65.34
C0818,2024-07-20,133.35
C0818,2024-08-28,26.21
C0818,2024-12-28,42.18
C0818,2025-02-06,87.36
C0818,2025-02-23,123.34
C0818,2025-04-28,67.27
C0818,2025-05-25,77.82
C0819,2024-11-12,43.44
C0819,2025-03-24,30.02
C0819,2025-04-27,26.01
C0819,2025-05-08,56.84
C0820,2025-04-05,87.76
C0820,2025-05-06,53.55
C0820,2025-05-29,108.53
C0821,2024-01-21,147.52
C0821,2024-03-03,138.45
C0821,2024-07-08,76.54
C0821,2024-09-20,50.69
C0821,2024-10-07,72.35
C0821,2024-10-19,53.39
C0821,2024-10-28,49.29
C0821,2024-11-23,77.9
C0821,2025-03-02,95.28
C0822,2024-08-20,31.33
C0822,2024-09-06,61.25
C0822,2025-04-16,62.47
C0825,2024-09-11,78.49
C0825,2024-09-19,59.92
C0825,2024-11-16,39.5
C0825,2024-12-25,21.55
C0825,2025-02-22,61.9
C0825,2025-03-12,24.0
C0825,2025-04-07,69.01
C0826,2023-12-10,48.33
C0826,2024-01-22,20.78
C0826,2024-03-17,47.79
C0826,2024-04-21,43.63
C0826,2024-07-25,23.67
C0826,2024-08-30,72.87
C0826,2024-11-14,15.48
C0826,2025-01-22,22.0
C0826,2025-01-23,60.36
C0826,2025-05-30,78.27
C0827,2024-12-30,19.42
C0828,2025-02-27,18.5
C0829,2024-12-31,15.67
C0830,2024-03-05,15.37
C0830,2024-05-21,34.59
C0830,2024-06-01,24.49
C0830,2025-03-15,34.13
C0831,2025-01-01,47.56
C0831,2025-01-03,26.2
C0831,2025-03-23,73.18
C0831,2025-04-05,53.04
C0832,2024-05-23,28.56
C0832,2024-09-23,40.59
C0832,2024-09-29,26.24
C0832,2024-10-07,64.71
C0832,2025-01-17,34.13
C0832,2025-02-17,10.47
C0832,2025-03-18,79.64
C0832,2025-03-20,16.64
C0833,2024-06-29,162.74
C0833,2024-08-08,64.12
C0833,2024-08-16,76.5
C0833,2024-10-30,69.61
C0833,2024-12-12,90.33
C0833,2025-02-05,82.99
C0833,2025-02-23,29.75
C0834,2024-01-06,26.38
C0834,2024-11-13,13.28
C0835,2024-12-14,132.39
C0835,2025-01-24,26.36
C0835,2025-03-14,69.6
C0837,2024-11-28,68.81
C0838,2025-04-29,48.44
C0839,2023-12-13,42.76
C0839,2023-12-21,133.72
C0839,2024-01-25,99.22
C0839,2024-04-03,113.75
C0839,2024-04-30,102.11
C0839,2024-08-12,41.18
C0839,2024-09-10,36.13
C0839,2024-10-26,32.55
C0839,2024-11-13,34.14
C0839,2025-01-26,25.24
C0840,2024-12-14,21.7
C0840,2025-03-30,26.86
C0840,2025-04-08,43.51
C0840,2025-04-26,13.23
C0840,2025-05-02,15.22
C0841,2024-12-12,32.76
C0841,2025-01-20,118.23
C0841,2025-01-21,38.62
C0841,2025-05-30,32.34
C0842,2024-06-19,98.69
C0842,2025-03-31,66.99
C0842,2025-03-31,85.06
C0844,2024-08-29,87.17
C0844,2024-11-24,98.39
C0844,2024-12-05,82.91
C0844,2024-12-29,64.72
C0844,2025-02-04,32.45
C0844,2025-04-04,269.1
C0844,2025-05-09,130.79
C0845,2024-02-02,23.19
C0845,2024-08-20,32.76
C0845,2025-01-08,52.27
C0846,2024-06-11,68.31
C0846,2024-07-04,135.16
C0846,2024-09-20,55.37
C0846,2024-12-28,91.43
C0846,2025-03-04,75.47
C0846,2025-03-25,51.96
C0846,2025-03-30,78.52
C0846,2025-04-21,9.17
C0847,2024-05-16,22.27
C0847,2024-05-21,54.54
C0847,2025-03-03,55.99
C0847,2025-05-07,34.62
C0847,2025-05-28,32.61
C0848,2024-06-13,57.91
C0848,2024-07-31,80.83
C0848,2024-12-29,26.61
C0848,2025-02-14,202.27
C0849,2025-04-30,21.9
C0850,2024-05-18,120.88
C0850,2024-08-07,160.66
C0850,2024-11-28,20.6
C0850,2025-04-03,44.47
C0850,2025-05-19,37.71
C0851,2025-03-21,31.14
C0852,2024-11-09,30.77
C0852,2025-01-09,50.93
C0852,2025-05-27,51.66
C0853,2025-02-19,20.14
C0854,2024-03-24,65.37
C0854,2024-10-11,24.9
C0854,2024-11-05,31.54
C0854,2024-11-07,37.38
C0854,2024-11-20,25.87
C0854,2025-01-25,69.39
C0854,2025-04-03,222.92
C0856,2024-11-12,104.94
C0856,2025-03-06,83.52
C0856,2025-03-14,69.27
C0856,2025-04-08,54.03
C0856,2025-05-05,35.12
C0857,2024-05-13,48.97
C0857,2024-09-10,13.63
C0857,2024-11-07,15.3
C0857,2025-03-24,4.28
C0858,2024-07-04,35.66
C0858,2024-09-28,80.93
C0859,2024-06-27,44.11
C0859,2024-10-22,5.98
C0859,2025-02-26,31.27
C0859,2025-03-05,3.59
C0859,2025-03-23,26.41
C0859,2025-05-11,60.4
C0859,2025-05-25,27.39
C0860,2024-12-01,63.04
C0861,2025-02-03,67.52
C0862,2025-01-19,41.15
C0863,2024-04-25,55.59
C0863,2025-04-15,11.93
C0864,2025-02-07,16.68
C0866,2025-03-02,41.4
C0866,2025-05-10,36.22
C0869,2024-12-03,18.71
C0869,2025-01-18,101.39
C0869,2025-03-08,76.17
C0870,2023-12-22,61.68
C0870,2024-04-25,15.65
C0870,2024-06-21,31.76
C0870,2024-06-23,33.71
C0870,2024-11-30,125.96
C0870,2024-12-19,41.17
C0870,2025-01-25,36.17
C0870,2025-05-12,52.21
C0872,2024-06-29,59.5
C0872,2024-07-24,59.55
C0872,2024-08-23,19.46
C0872,2024-11-05,325.62
C0872,2024-11-08,67.21
C0872,2025-03-26,220.15
C0872,2025-04-12,24.62
C0873,2024-03-31,16.32
C0873,2024-04-03,35.34
C0873,2024-05-06,134.47
C0873,2024-10-26,37.8
C0873,2024-11-22,51.38
C0873,2024-11-22,11.8
C0873,2024-11-30,30.28
C0873,2025-01-07,51.6
C0874,2024-06-14,18.21
C0874,2024-12-06,19.27
C0874,2024-12-15,40.04
C0874,2025-02-05,94.36
C0874,2025-02-28,46.6
C0874,2025-03-30,55.95
C0874,2025-05-02,32.53
C0875,2024-07-18,34.46
C0875,2024-10-13,30.1
C0875,2024-12-27,34.54
C0875,2025-03-06,36.51
C0875,2025-03-17,50.72
C0875,2025-05-03,11.16
C0877,2024-03-19,63.04
C0877,2024-04-25,47.66
C0877,2024-08-19,50.14
C0877,2024-11-05,28.03
C0878,2024-11-18,21.65
C0878,2024-12-10,16.43
C0878,2025-05-18,65.16
C0879,2024-07-03,32.61
C0879,2025-03-22,44.98
C0881,2024-02-08,16.45
C0881,2024-02-21,23.74
C0881,2024-07-04,113.32
C0881,2024-07-13,29.26
C0881,2024-07-31,9.22
C0881,2024-08-29,64.89
C0881,2024-12-31,56.18
C0881,2025-01-17,26.59
C0881,2025-05-23,23.11
C0881,2025-05-30,22.81
C0882,2024-12-09,32.44
C0882,2025-05-12,68.96
C0883,2024-09-10,18.48
C0883,2024-10-21,15.17
C0883,2024-12-17,40.14
C0883,2025-01-05,32.69
C0884,2024-01-21,63.61
C0884,2024-08-17,34.28
C0884,2024-09-01,121.53
C0884,2024-11-16,76.5
C0884,2024-11-21,78.43
C0884,2024-12-09,19.94
C0884,2025-02-20,35.11
C0884,2025-03-27,16.29
C0885,2024-12-04,26.1
C0885,2025-01-22,17.75
C0885,2025-03-28,26.35
C0885,2025-04-04,22.21
C0886,2024-11-06,64.21
C0886,2025-02-15,19.5
C0886,2025-02-19,44.42
C0886,2025-04-12,132.77
C0890,2024-03-14,38.29
C0890,2024-05-02,54.01
C0890,2024-06-27,49.19
C0890,2024-07-09,31.54
C0890,2025-05-26,17.83
C0891,2024-01-25,27.84
C0891,2024-02-21,95.7
C0891,2024-06-06,96.8
C0891,2024-06-21,66.22
C0891,2024-07-14,670.01
C0891,2025-04-30,45.22
C0891,2025-05-22,74.76
C0892,2024-07-20,9.89
C0892,2024-08-13,29.5
C0892,2024-10-12,73.14
C0892,2024-11-19,55.67
C0892,2025-02-26,220.42
C0892,2025-04-12,14.9
C0893,2025-02-07,109.55
C0893,2025-03-23,32.88
C0893,2025-03-29,135.17
C0894,2025-05-04,78.36
C0895,2024-09-22,78.44
C0895,2024-11-15,152.37
C0895,2025-03-03,58.93
C0895,2025-03-23,167.8
C0895,2025-04-09,94.78
C0896,2024-07-01,44.21
C0896,2024-09-12,14.44
C0896,2025-02-21,21.97
C0897,2024-03-02,27.81
C0897,2025-02-02,80.38
C0897,2025-03-20,30.08
C0897,2025-05-08,27.75
C0897,2025-05-26,32.75
C0898,2024-01-09,27.68
C0898,2024-02-10,39.69
C0898,2024-03-22,40.73
C0898,2024-04-13,80.59
C0898,2024-10-23,15.86
C0898,2024-12-06,57.37
C0898,2025-01-20,26.11
C0899,2023-12-09,19.98
C0899,2024-04-14,21.05
C0899,2025-01-12,20.99
C0899,2025-02-01,27.54
C0899,2025-02-15,37.9
C0900,2024-07-05,55.02
C0900,2024-09-14,31.55
C0900,2024-12-01,62.14
C0900,2025-02-16,36.45
C0900,2025-05-06,83.33
C0900,2025-05-12,21.34
C0900,2025-05-16,57.22
C0900,2025-05-31,54.98
C0901,2024-01-15,48.84
C0901,2024-02-15,85.92
C0901,2024-03-16,13.95
C0901,2024-05-14,64.94
C0901,2024-07-30,48.24
C0901,2024-08-16,32.27
C0901,2024-10-07,110.18
C0901,2024-11-16,33.81
C0901,2024-12-05,155.51
C0901,2025-02-22,40.34
C0902,2024-02-27,49.88
C0902,2024-04-25,65.3
C0902,2024-08-12,82.97
C0902,2024-12-18,49.77
C0903,2024-03-07,24.82
C0903,2024-10-17,49.47
C0903,2024-10-24,30.85
C0903,2024-12-02,40.31
C0903,2025-03-08,75.49
C0904,2024-12-31,29.13
C0904,2025-02-16,66.56
C0904,2025-05-21,51.06
C0905,2024-08-16,78.87
C0905,2024-10-18,32.83
C0905,2024-12-12,37.88
C0905,2025-02-13,42.56
C0905,2025-03-31,12.31
C0905,2025-04-07,35.76
C0905,2025-04-13,59.22
C0907,2024-01-09,88.18
C0907,2024-04-27,103.04
C0907,2024-06-18,88.22
C0907,2025-01-18,100.25
C0907,2025-01-25,38.75
C0907,2025-01-29,57.39
C0907,2025-03-10,63.81
C0907,2025-04-21,26.46
C0907,2025-05-10,153.52
C0907,2025-05-17,42.15
C0908,2024-03-19,23.5
C0908,2025-01-30,13.98
C0908,2025-02-14,41.29
C0909,2024-03-20,610.17
C0909,2024-04-15,17.3
C0909,2024-09-12,51.02
C0909,2024-09-22,56.25
C0909,2025-02-21,43.09
C0910,2025-02-21,28.68
C0910,2025-04-08,78.83
C0911,2025-01-21,36.77
C0912,2025-03-12,15.75
C0912,2025-05-26,35.35
C0913,2023-12-24,20.74
C0913,2024-06-14,66.81
C0913,2024-07-16,27.56
C0913,2025-02-19,47.73
C0916,2024-08-06,20.06
C0917,2024-04-09,122.41
C0917,2024-07-21,47.21
C0917,2024-10-20,14.28
C0917,2024-11-10,10.76
C0917,2024-12-22,36.63
C0917,2024-12-29,20.23
C0917,2025-05-10,96.84
C0920,2024-06-30,43.88
C0920,2024-08-01,107.62
C0920,2024-09-19,26.09
C0920,2025-02-15,24.11
C0921,2025-01-22,34.06
C0921,2025-03-22,99.13
C0921,2025-05-21,30.4
C0922,2024-08-31,35.28
C0922,2024-09-30,30.18
C0922,2025-02-04,41.13
C0922,2025-05-18,31.92
C0923,2024-07-07,39.19
C0923,2024-10-22,31.66
C0923,2024-12-07,38.45
C0923,2025-05-13,13.08
C0924,2023-12-14,75.81
C0924,2023-12-24,17.72
C0924,2024-01-26,18.48
C0924,2024-04-27,39.91
C0924,2024-05-22,63.85
C0924,2024-08-13,41.52
C0924,2024-09-14,97.63
C0924,2024-10-24,38.93
C0924,2025-01-01,51.31
C0924,2025-02-11,21.07
C0924,2025-02-14,17.73
C0924,2025-05-28,39.88
C0925,2024-02-14,78.97
C0925,2024-02-20,12.78
C0925,2024-02-22,14.98
C0925,2024-05-14,46.5
C0925,2025-03-14,16.66
C0925,2025-04-13,16.35
C0925,2025-04-18,29.65
C0925,2025-05-24,15.62
C0926,2025-02-20,13.81
C0927,2024-05-30,13.51
C0927,2024-11-12,23.32
C0927,2025-02-04,31.87
C0928,2024-03-29,14.7
C0928,2024-06-22,48.1
C0928,2025-04-18,13.33
C0929,2024-07-20,57.75
C0929,2024-07-23,20.81
C0929,2025-03-07,74.64
C0929,2025-04-28,41.18
C0930,2024-10-14,77.06
C0930,2025-01-31,87.69
C0931,2024-04-04,24.83
C0931,2024-05-01,29.79
C0931,2024-05-03,66.02
C0931,2024-05-16,51.2
C0931,2024-08-17,15.11
C0931,2025-03-07,18.16
C0932,2024-10-26,21.48
C0933,2023-12-17,35.92
C0933,2024-09-27,20.24
C0933,2024-09-29,24.14
C0933,2024-10-21,21.54
C0933,2024-12-01,47.04
C0933,2024-12-01,518.74
C0933,2024-12-04,14.08
C0933,2025-03-25,35.84
C0934,2024-10-31,22.95
C0934,2025-01-25,16.52
C0936,2025-01-19,40.14
C0936,2025-03-31,32.38
C0936,2025-05-28,72.37
C0937,2024-01-15,57.8
C0937,2025-04-22,32.68
C0937,2025-05-11,23.11
C0938,2024-01-17,50.98
C0938,2024-06-09,36.77
C0938,2024-08-30,30.03
C0938,2025-05-07,115.3
C0939,2024-03-15,54.39
C0939,2024-04-03,29.9
C0939,2024-05-16,44.24
C0939,2024-08-11,42.53
C0939,2024-12-28,20.94
C0939,2025-03-08,77.24
C0939,2025-04-09,12.2
C0940,2024-04-24,28.55
C0940,2024-09-18,36.42
C0940,2024-11-12,68.75
C0940,2025-01-09,71.76
C0940,2025-01-24,31.52
C0940,2025-02-15,22.02
C0940,2025-05-31,11.79
C0941,2024-08-24,19.09
C0941,2024-09-09,18.03
C0941,2024-09-21,17.12
C0941,2025-01-02,82.66
C0942,2024-01-16,45.58
C0942,2024-04-06,20.16
C0942,2024-12-08,14.7
C0942,2025-03-07,30.69
C0942,2025-03-23,25.35
C0942,2025-04-10,33.28
C0943,2025-02-24,31.17
C0944,2024-03-18,28.71
C0944,2024-05-11,24.2
C0944,2024-09-08,61.68
C0944,2024-12-27,57.64
C0945,2023-12-15,20.8
C0945,2024-05-25,19.29
C0945,2024-09-20,28.34
C0945,2024-10-11,21.42
C0945,2024-10-20,18.13
C0945,2025-02-02,49.03
C0945,2025-03-19,6.1
C0945,2025-05-04,19.89
C0946,2023-12-13,55.63
C0946,2024-10-11,11.62
C0947,2025-05-31,13.07
C0948,2024-03-23,18.06
C0948,2024-08-27,43.11
C0948,2024-10-23,16.61
C0948,2025-02-02,39.57
C0948,2025-03-13,30.8
C0948,2025-03-19,26.64
C0949,2025-04-28,26.72
C0950,2024-04-22,23.04
C0950,2024-10-23,8.51
C0950,2024-10-26,46.12
C0950,2025-01-06,24.12
C0950,2025-01-07,24.05
C0950,2025-02-20,21.97
C0950,2025-04-30,29.36
C0951,2024-02-27,29.83
C0951,2024-04-27,6.73
C0951,2024-06-25,19.33
C0951,2024-06-28,38.27
C0952,2024-01-11,23.97
C0952,2024-02-22,60.85
C0952,2024-03-31,34.74
C0952,2024-07-03,65.3
C0952,2024-07-25,64.76
C0952,2024-08-11,125.61
C0952,2024-10-06,32.42
C0952,2024-11-02,25.92
C0952,2025-03-20,83.27
C0952,2025-05-25,20.73
C0953,2024-08-29,82.72
C0953,2024-12-16,31.42
C0954,2024-04-20,23.17
C0954,2024-10-25,21.7
C0954,2024-11-19,28.35
C0954,2025-03-13,53.68
C0954,2025-05-16,17.22
C0955,2024-12-21,95.96
C0955,2025-01-25,42.89
C0955,2025-02-21,93.17
C0955,2025-04-08,64.12
C0955,2025-04-10,76.39
C0956,2024-05-06,42.25
C0956,2024-05-11,9.57
C0956,2024-06-06,21.43
C0956,2025-01-01,29.41
C0956,2025-01-09,22.73
C0956,2025-01-13,34.51
C0956,2025-02-10,25.93
C0956,2025-04-25,48.03
C0957,2024-03-21,42.8
C0957,2024-03-26,129.09
C0957,2024-05-16,87.64
C0957,2024-06-18,70.89
C0957,2025-01-17,48.57
C0957,2025-02-10,53.34
C0957,2025-03-02,104.18
C0957,2025-03-15,24.9
C0958,2024-06-19,24.72
C0958,2024-08-20,20.01
C0958,2024-10-02,14.44
C0958,2025-01-02,36.94
C0958,2025-01-06,15.96
C0958,2025-03-15,42.51
C0958,2025-03-27,30.08
C0958,2025-05-28,16.08
C0959,2025-05-05,40.73
C0961,2024-02-09,37.37
C0961,2024-02-21,12.21
C0961,2024-04-12,31.32
C0961,2024-07-30,37.71
C0961,2024-12-13,69.83
C0961,2025-02-12,37.21
C0961,2025-03-21,79.24
